
-30,2011
-49,2020
-56,2034
-58,2050
-57,2068
-57,2085
-56,2102
-56,2119
-56,2136
-55,2153
-54,2170
-54,2186
-54,2203
-53,2220
-53,2237
-52,2254
-52,2270
-51,2287
-51,2304
-50,2321
-50,2337
-49,2354
-49,2371
-48,2387
-48,2404
-47,2420
-46,2437
-46,2453
-46,2469
-45,2486
-45,2502
-44,2518
-44,2535
-43,2551
-43,2567
-42,2582
-42,2598
-41,2614
-41,2629
-41,2645
-40,2660
-40,2676
-39,2691
-39,2706
-38,2720
-38,2735
-37,2749
-36,2763
-36,2777
-35,2791
-34,2804
-34,2817
